,Unnamed: 0,TrackSegment,TourID,DateTime,Latitude,Longitude,A2_RSSI,SNR,avg_snr,avg_rssi,Failure,TS
11898,91940,128,29909343.0,2021-06-01 20:11:46,47.33215690895358,8.054606768391187,2.13,1.0,0.9200000000000048,2.140000000000001,0,1622535106
12354,95464,129,29868297.0,2021-06-01 06:26:51,47.333079795853,8.054412228121116,1.82,1.0,0.9600000000000056,1.8620000000000003,0,1622515851
12355,95465,129,29872733.0,2021-06-01 06:48:00,47.33312528185169,8.054402400665875,2.37,1.0,0.9600000000000056,1.9640000000000009,0,1622517120
12356,95466,129,29891348.0,2021-06-01 15:12:25,47.333093093224726,8.054409054791092,1.79,1.0,0.9600000000000056,1.8900000000000008,0,1622527945
12357,95467,129,29895811.0,2021-06-01 15:32:50,47.33309457900889,8.054409176112136,1.76,1.0,0.9600000000000056,1.8980000000000008,0,1622529170
12358,95468,129,29900487.0,2021-06-01 17:43:14,47.33313184058266,8.054401085585846,1.66,1.0,1.000000000000005,1.8800000000000003,2,1622532674
12359,95469,129,29904902.0,2021-06-01 18:04:00,47.33305623046014,8.054417081338164,1.82,1.0,1.000000000000005,1.8800000000000003,0,1622531760
12360,95470,129,29909343.0,2021-06-01 20:11:35,47.33303949650082,8.054420954588414,1.55,1.0,1.000000000000005,1.7160000000000004,2,1622535095
12816,98994,130,29868297.0,2021-06-01 06:26:43,47.333984080873186,8.054269162848653,2.6,1.0,1.000000000000005,2.5780000000000003,0,1622515843
12817,98995,130,29872733.0,2021-06-01 06:48:05,47.334008323008156,8.054266990582262,2.71,1.0,1.000000000000005,2.6460000000000004,0,1622517125
12818,98996,130,29891348.0,2021-06-01 15:12:15,47.33401595866316,8.054267774602538,2.6,1.0,1.000000000000005,2.624000000000001,0,1622527935
12819,98997,130,29895811.0,2021-06-01 15:32:58,47.33398024709672,8.054268763824487,2.6,1.0,1.000000000000005,2.6160000000000005,0,1622529178
12820,98998,130,29900487.0,2021-06-01 17:42:43,47.33426474010522,8.054257969075598,2.67,1.0,1.000000000000005,2.636000000000001,0,1622532643
12821,98999,130,29904902.0,2021-06-01 18:04:06,47.33395916072461,8.054272816266456,2.64,1.0,1.000000000000005,2.644000000000001,0,1622531766
12822,99000,130,29909343.0,2021-06-01 20:11:21,47.33397876613628,8.054270295327976,2.64,1.0,1.000000000000005,2.6300000000000003,0,1622535081
13278,102524,131,29868297.0,2021-06-01 06:26:33,47.33483793702098,8.054288502785141,2.23,1.0,1.000000000000005,2.3220000000000005,0,1622515833
13279,102525,131,29872733.0,2021-06-01 06:48:11,47.33506554580072,8.054310541522643,2.47,1.0,1.000000000000005,2.384000000000001,0,1622517131
13280,102526,131,29891348.0,2021-06-01 15:11:08,47.33463345958132,8.054269389152388,2.26,1.0,1.000000000000005,2.3280000000000003,0,1622527868
13281,102527,131,29895811.0,2021-06-01 15:33:06,47.33493390194979,8.054300496391042,2.24,1.0,1.000000000000005,2.3080000000000007,0,1622529186
13282,102528,131,29900487.0,2021-06-01 17:42:31,47.33472299567807,8.054279725304186,2.3,1.0,1.000000000000005,2.3000000000000007,0,1622532631
13283,102529,131,29904902.0,2021-06-01 18:04:14,47.33486025315635,8.054291273049541,2.34,1.0,1.000000000000005,2.3220000000000005,0,1622531774
13284,102530,131,29909343.0,2021-06-01 20:11:05,47.33476359919296,8.05428235665804,2.3,1.0,1.000000000000005,2.2880000000000007,0,1622535065
13740,106054,132,29868297.0,2021-06-01 06:26:25,47.33570418336403,8.054144429932363,1.99,1.0,1.0000000000000056,2.170000000000001,0,1622515825
13741,106055,132,29872733.0,2021-06-01 06:48:51,47.33567180622915,8.0541573328594,2.5,1.0,1.0000000000000056,2.2520000000000007,0,1622517171
13742,106056,132,29891348.0,2021-06-01 15:10:59,47.335718483391545,8.05413703186111,2.26,1.0,1.0000000000000056,2.2360000000000007,0,1622527859
13743,106057,132,29895811.0,2021-06-01 15:33:53,47.335729559942074,8.054132797990459,2.0,1.0,1.0000000000000056,2.1900000000000004,0,1622529233
13744,106058,132,29900487.0,2021-06-01 17:42:23,47.33570791602993,8.054140581442754,1.99,1.0,1.0000000000000056,2.148000000000001,0,1622532623
13745,106059,132,29904902.0,2021-06-01 18:04:21,47.33573963352913,8.054126291605632,2.09,1.0,1.0000000000000056,2.1680000000000006,0,1622531781
13746,106060,132,29909343.0,2021-06-01 20:10:57,47.33570550040862,8.054143358218182,2.16,1.0,1.0000000000000056,2.1000000000000005,0,1622535057
14202,109584,133,29868297.0,2021-06-01 06:26:17,47.33660419471625,8.053752605329413,2.06,1.0,1.0000000000000056,2.170000000000001,0,1622515817
14203,109585,133,29872733.0,2021-06-01 06:49:01,47.33658318374864,8.053755272649306,2.23,1.0,1.0000000000000056,2.1840000000000006,0,1622517181
14204,109586,133,29891348.0,2021-06-01 15:10:51,47.3365915738925,8.053753181522621,2.06,1.0,1.0000000000000056,2.136000000000001,0,1622527851
14205,109587,133,29895811.0,2021-06-01 15:34:02,47.33659139069585,8.053753514341043,2.1,1.0,1.0000000000000056,2.144000000000001,0,1622529242
14206,109588,133,29900487.0,2021-06-01 17:42:16,47.33659752162807,8.053751325293097,2.13,1.0,1.0000000000000056,2.1160000000000005,0,1622532616
14207,109589,133,29904902.0,2021-06-01 18:04:29,47.33660042235685,8.053748868280305,2.1,1.0,1.0000000000000056,2.124000000000001,0,1622531789
14208,109590,133,29909343.0,2021-06-01 20:10:49,47.33661562483361,8.05374862247486,2.17,1.0,1.0000000000000056,2.1120000000000005,0,1622535049
14664,113113,134,29868297.0,2021-06-01 06:26:09,47.33752139317628,8.053603884595804,1.85,1.0,0.9500000000000064,2.0720000000000005,0,1622515809
14665,113114,134,29872733.0,2021-06-01 06:49:08,47.337480164075096,8.053606856859059,2.3,1.0,1.0000000000000064,2.1000000000000005,0,1622517188
14666,113115,134,29891348.0,2021-06-01 15:10:42,47.3374651403671,8.053607555346746,1.89,1.0,1.0000000000000064,2.0180000000000007,0,1622527842
14667,113116,134,29895811.0,2021-06-01 15:34:10,47.337471525097115,8.05360708645912,2.13,1.0,1.0000000000000064,2.0120000000000005,0,1622529250
14668,113117,134,29900487.0,2021-06-01 17:42:07,47.33746922771982,8.05360740239076,1.72,1.0,1.0000000000000064,1.9780000000000004,0,1622532607
14669,113118,134,29904902.0,2021-06-01 18:04:36,47.33749472496565,8.053605687141253,1.86,1.0,1.0000000000000064,1.9800000000000004,0,1622531796
14670,113119,134,29909343.0,2021-06-01 20:10:41,47.3375185891686,8.053603982582597,1.96,1.0,1.0000000000000064,1.9120000000000004,0,1622535041
15126,116642,135,29868297.0,2021-06-01 06:25:56,47.338447211443366,8.053374435895519,2.02,1.0,0.9600000000000072,2.004000000000001,0,1622515796
15127,116643,135,29872733.0,2021-06-01 06:49:16,47.33839613845233,8.053398672664697,2.2,1.0,0.9600000000000072,2.0600000000000014,0,1622517196
15128,116644,135,29891348.0,2021-06-01 15:10:31,47.338411509396494,8.053391755708248,2.06,1.0,1.000000000000007,2.052000000000001,0,1622527831
15129,116645,135,29895811.0,2021-06-01 15:34:18,47.3383516491126,8.053419316707089,2.0,1.0,1.000000000000007,2.0680000000000014,0,1622529258
15130,116646,135,29900487.0,2021-06-01 17:41:29,47.33857591111677,8.053314221874544,1.69,1.0,1.000000000000007,1.9940000000000009,2,1622532569
15131,116647,135,29904902.0,2021-06-01 18:04:45,47.33843959885582,8.053379300371803,1.9,1.0,1.000000000000007,1.9700000000000009,0,1622531805
15132,116648,135,29909343.0,2021-06-01 20:10:28,47.33843358716766,8.053380986681638,2.03,1.0,1.000000000000007,1.9360000000000008,0,1622535028
15588,120171,136,29868297.0,2021-06-01 06:25:32,47.33900224195981,8.053095414094267,2.3,1.0,0.9333333333333412,2.342000000000001,0,1622515772
15589,120172,136,29872733.0,2021-06-01 06:49:26,47.33932749349648,8.052945654753213,2.4,1.0,1.000000000000008,2.362000000000001,0,1622517206
15590,120173,136,29891348.0,2021-06-01 15:09:53,47.338968364113725,8.053108158136249,2.36,1.0,1.000000000000008,2.3540000000000005,0,1622527793
15591,120174,136,29895811.0,2021-06-01 15:34:28,47.33917401235544,8.053003626973197,2.37,1.0,1.000000000000008,2.3600000000000008,0,1622529268
15592,120175,136,29900487.0,2021-06-01 17:41:18,47.33919632060781,8.053009210469098,2.33,0.8,0.9600000000000078,2.3520000000000008,0,1622532558
15593,120176,136,29904902.0,2021-06-01 18:04:57,47.339058803572044,8.053060067875721,2.37,1.0,0.9600000000000078,2.366000000000001,0,1622531817
15594,120177,136,29909343.0,2021-06-01 20:08:57,47.33891523328269,8.053131556104764,2.37,0.0,0.7600000000000079,2.3600000000000008,0,1622534937
16050,123699,137,29868297.0,2021-06-01 06:25:24,47.34011455427404,8.05294361438066,1.86,1.0,0.9600000000000094,1.9880000000000009,0,1622515764
16051,123700,137,29872733.0,2021-06-01 06:50:31,47.3400419145197,8.052929087661848,2.13,1.0,0.9600000000000094,2.028000000000001,0,1622517271
16052,123701,137,29891348.0,2021-06-01 15:09:43,47.340088896137935,8.052940347920707,1.93,1.0,0.9600000000000094,1.9740000000000009,0,1622527783
16053,123702,137,29895811.0,2021-06-01 15:35:35,47.34008055542636,8.05293465368677,1.86,1.0,1.000000000000009,1.9400000000000008,0,1622529335
16054,123703,137,29900487.0,2021-06-01 17:41:10,47.34009229916804,8.052938172978227,1.79,1.0,1.000000000000009,1.9140000000000008,0,1622532550
16055,123704,137,29904902.0,2021-06-01 18:05:38,47.34013818413477,8.052947720761109,2.0,0.8,0.9600000000000094,1.9420000000000008,0,1622531858
16056,123705,137,29909343.0,2021-06-01 20:08:47,47.34009563245057,8.052941365077059,2.03,1.0,0.9600000000000094,1.9220000000000008,0,1622534927
16512,127227,138,29868297.0,2021-06-01 06:25:17,47.34099554824274,8.053236188562037,2.23,1.0,0.9600000000000094,2.142000000000001,0,1622515757
16513,127228,138,29872733.0,2021-06-01 06:50:41,47.34093936063914,8.053214736535692,2.16,1.0,1.0000000000000095,2.168000000000001,0,1622517281
16514,127229,138,29891348.0,2021-06-01 15:09:35,47.34098137894058,8.05323095781378,2.26,1.0,1.0000000000000095,2.1800000000000006,0,1622527775
16515,127230,138,29895811.0,2021-06-01 15:35:44,47.34096541683064,8.053224508163737,1.97,0.8,0.9600000000000096,2.130000000000001,0,1622529344
16516,127231,138,29900487.0,2021-06-01 17:41:03,47.34097455046145,8.053228250012525,2.23,1.0,0.9600000000000096,2.170000000000001,0,1622532543
16517,127232,138,29904902.0,2021-06-01 18:05:47,47.34098083804122,8.053230736927153,2.13,1.0,0.9600000000000096,2.150000000000001,0,1622531867
16518,127233,138,29909343.0,2021-06-01 20:08:40,47.34097189813514,8.053227510847451,2.2,1.0,0.9600000000000096,2.1580000000000004,0,1622534920
16974,130755,139,29868297.0,2021-06-01 06:25:10,47.34182313662893,8.053453954595819,2.26,1.0,1.0000000000000095,2.2480000000000007,0,1622515750
16975,130756,139,29872733.0,2021-06-01 06:50:49,47.341825306182955,8.053453532426841,2.33,1.0,1.0000000000000095,2.266000000000001,0,1622517289
16976,130757,139,29891348.0,2021-06-01 15:09:26,47.3418337084799,8.053448140074371,2.3,1.0,1.0000000000000095,2.258000000000001,0,1622527766
16977,130758,139,29895811.0,2021-06-01 15:35:53,47.3418488559283,8.053456311918463,2.25,1.0,1.0000000000000095,2.282000000000001,0,1622529353
16978,130759,139,29900487.0,2021-06-01 17:40:56,47.34181680513422,8.05345291409885,2.27,1.0,1.0000000000000095,2.282000000000001,0,1622532536
16979,130760,139,29904902.0,2021-06-01 18:05:55,47.34182101900088,8.053452412757872,2.26,1.0,1.0000000000000095,2.282000000000001,0,1622531875
16980,130761,139,29909343.0,2021-06-01 20:08:32,47.34180310033268,8.05344874661394,2.3,1.0,1.0000000000000095,2.2760000000000007,0,1622534912
17436,134283,140,29868297.0,2021-06-01 06:25:02,47.34269348076554,8.053150001069502,2.33,1.0,1.0000000000000095,2.374000000000001,0,1622515742
17437,134284,140,29872733.0,2021-06-01 06:50:56,47.34270674251878,8.053142305821073,2.46,1.0,1.0000000000000095,2.392000000000001,0,1622517296
17438,134285,140,29891348.0,2021-06-01 15:09:17,47.34272379063903,8.053132687073948,2.34,1.0,1.0000000000000095,2.366000000000001,0,1622527757
17439,134286,140,29895811.0,2021-06-01 15:36:00,47.34272995767526,8.053128879143976,2.3,1.0,1.0000000000000095,2.3600000000000008,0,1622529360
17440,134287,140,29900487.0,2021-06-01 17:40:47,47.3427345955019,8.053126173840017,2.37,1.0,1.0000000000000095,2.3600000000000008,0,1622532527
17441,134288,140,29904902.0,2021-06-01 18:06:03,47.34271065028222,8.053140079363825,2.34,1.0,1.0000000000000095,2.362000000000001,0,1622531883
17442,134289,140,29909343.0,2021-06-01 20:08:23,47.34272597234378,8.053131217980534,2.34,1.0,1.0000000000000095,2.338000000000001,0,1622534903
17898,137811,141,29868297.0,2021-06-01 06:24:26,47.34355151484677,8.052660554704676,2.27,1.0,0.9600000000000096,2.3160000000000007,0,1622515706
17899,137812,141,29872733.0,2021-06-01 06:51:04,47.3436101642539,8.052625641619393,2.43,1.0,0.9600000000000096,2.3480000000000008,0,1622517304
17900,137813,141,29891348.0,2021-06-01 15:08:38,47.3435406751908,8.0526665429262,2.23,1.0,0.9600000000000096,2.3000000000000007,0,1622527718
17901,137814,141,29895811.0,2021-06-01 15:36:09,47.343796736638616,8.052517796919782,1.76,1.0,1.0000000000000095,2.198000000000001,0,1622529369
17902,137815,141,29900487.0,2021-06-01 17:40:08,47.34353694242592,8.052668585272091,2.3,1.0,1.0000000000000095,2.1980000000000013,0,1622532488
17903,137816,141,29904902.0,2021-06-01 18:06:12,47.34378074713113,8.052527415941697,2.29,0.8,0.9600000000000096,2.202000000000001,0,1622531892
17904,137817,141,29909343.0,2021-06-01 20:07:46,47.3435351360533,8.052669509007819,2.27,1.0,0.9600000000000094,2.170000000000001,0,1622534866
18360,141339,142,29868297.0,2021-06-01 06:24:19,47.34437791234512,8.05214635592738,2.16,1.0,1.0000000000000095,2.202000000000001,0,1622515699
18361,141340,142,29872733.0,2021-06-01 06:51:13,47.34424158446284,8.052233850858851,2.3,1.0,1.0000000000000095,2.2280000000000006,0,1622517313
18362,141341,142,29891348.0,2021-06-01 15:08:29,47.34433746226162,8.052172953706823,2.03,1.0,1.0000000000000095,2.168000000000001,0,1622527709
18363,141342,142,29895811.0,2021-06-01 15:36:57,47.344335094759074,8.05217471677944,2.03,1.0,1.0000000000000095,2.1420000000000003,0,1622529417
18364,141343,142,29900487.0,2021-06-01 17:39:59,47.34433615807651,8.052174060852085,2.09,1.0,1.0000000000000095,2.1220000000000008,0,1622532479
18365,141344,142,29904902.0,2021-06-01 18:07:01,47.34430586260246,8.052193311302053,2.17,1.0,1.0000000000000095,2.124000000000001,0,1622531941
18366,141345,142,29909343.0,2021-06-01 20:07:38,47.344310705081384,8.052189986582043,2.23,1.0,1.0000000000000095,2.1100000000000008,0,1622534858
18822,144867,143,29868297.0,2021-06-01 06:24:14,47.34518505956156,8.051666300728504,2.16,1.0,1.0000000000000095,2.130000000000001,0,1622515694
18823,144868,143,29872733.0,2021-06-01 06:51:53,47.34519610369823,8.051661815905621,2.26,1.0,1.0000000000000095,2.170000000000001,0,1622517353
18824,144869,143,29891348.0,2021-06-01 15:08:23,47.34517141021039,8.051673815463701,2.13,1.0,1.0000000000000095,2.142000000000001,0,1622527703
18825,144870,143,29895811.0,2021-06-01 15:37:08,47.3452319351913,8.051642049008558,2.08,1.0,1.0000000000000095,2.152000000000001,0,1622529428
18826,144871,143,29900487.0,2021-06-01 17:39:53,47.34523055703619,8.051642590862963,2.16,1.0,1.0000000000000095,2.1580000000000013,0,1622532473
18827,144872,143,29904902.0,2021-06-01 18:07:11,47.34514919430967,8.051686166257976,2.13,1.0,1.0000000000000095,2.152000000000001,0,1622531951
18828,144873,143,29909343.0,2021-06-01 20:07:32,47.345154466817206,8.05168385356939,2.13,1.0,1.0000000000000095,2.126000000000001,0,1622534852
19284,148395,144,29868297.0,2021-06-01 06:24:09,47.34602773609418,8.051239584695022,1.86,1.0,1.0000000000000095,2.064000000000001,0,1622515689
19285,148396,144,29872733.0,2021-06-01 06:52:01,47.346114072200486,8.051195926056014,2.13,1.0,1.0000000000000095,2.0780000000000007,0,1622517361
19286,148397,144,29891348.0,2021-06-01 15:08:17,47.34603233330208,8.051236911019929,2.0,0.75,0.9500000000000096,2.0300000000000007,0,1622527697
19287,148398,144,29895811.0,2021-06-01 15:37:16,47.34608287902599,8.051212110695047,2.15,1.0,0.9500000000000096,2.0540000000000007,0,1622529436
19288,148399,144,29900487.0,2021-06-01 17:39:48,47.3461011191394,8.051202531968057,2.03,1.0,0.9500000000000096,2.0340000000000007,0,1622532468
19289,148400,144,29904902.0,2021-06-01 18:07:18,47.34602537909763,8.051240529618275,2.03,1.0,0.9500000000000096,2.0680000000000005,0,1622531958
19290,148401,144,29909343.0,2021-06-01 20:07:27,47.34602537607788,8.051240863214046,1.93,1.0,0.9500000000000096,2.028000000000001,0,1622534847
19746,151923,145,29868297.0,2021-06-01 06:24:04,47.346905351889106,8.050770893946435,2.4,1.0,1.0000000000000095,2.2620000000000013,0,1622515684
19747,151924,145,29872733.0,2021-06-01 06:52:07,47.34690504092108,8.050771911939597,2.09,1.0,1.0000000000000095,2.200000000000001,0,1622517367
19748,151925,145,29891348.0,2021-06-01 15:08:12,47.34689691464695,8.050776157651942,2.4,1.0,1.0000000000000095,2.234000000000001,0,1622527692
19749,151926,145,29895811.0,2021-06-01 15:37:22,47.346881868313396,8.050784602882862,2.03,1.0,1.0000000000000095,2.168000000000001,0,1622529442
19750,151927,145,29900487.0,2021-06-01 17:39:43,47.34694981101883,8.050745905869755,2.41,1.0,1.0000000000000095,2.266000000000001,0,1622532463
19751,151928,145,29904902.0,2021-06-01 18:07:25,47.34692788673242,8.050758043592852,1.89,1.0,1.0000000000000095,2.1640000000000006,0,1622531965
19752,151929,145,29909343.0,2021-06-01 20:07:22,47.34691737701279,8.050763897341287,2.4,1.0,1.0000000000000095,2.226000000000001,0,1622534842
20208,155451,146,29868297.0,2021-06-01 06:23:59,47.3477738881088,8.050273825999732,2.33,1.0,1.0000000000000095,2.370000000000001,0,1622515679
20209,155452,146,29872733.0,2021-06-01 06:52:12,47.34768283445682,8.050324553000179,2.46,1.0,1.0000000000000095,2.394000000000001,0,1622517372
20210,155453,146,29891348.0,2021-06-01 15:08:06,47.347720345387785,8.050303671873126,2.34,1.0,1.0000000000000095,2.3680000000000008,0,1622527686
20211,155454,146,29895811.0,2021-06-01 15:37:28,47.3477275715066,8.050299684343036,2.4,1.0,1.0000000000000095,2.380000000000001,0,1622529448
20212,155455,146,29900487.0,2021-06-01 17:39:37,47.34778945497383,8.050265042467137,2.1,0.8,0.9600000000000096,2.3260000000000014,0,1622532457
20213,155456,146,29904902.0,2021-06-01 18:07:32,47.34777258797423,8.050274107390885,2.41,1.0,0.9600000000000096,2.3420000000000014,0,1622531972
20214,155457,146,29909343.0,2021-06-01 20:07:17,47.34779872476228,8.050259899830468,2.37,1.0,0.9600000000000096,2.3240000000000007,0,1622534837
20670,158979,147,29868297.0,2021-06-01 06:23:54,47.34864731866446,8.049785917530121,2.2,1.0,1.00000000000001,2.178000000000001,0,1622515674
20671,158980,147,29872733.0,2021-06-01 06:52:18,47.34858162060922,8.049822858524582,2.3,1.0,1.00000000000001,2.220000000000001,0,1622517378
20672,158981,147,29891348.0,2021-06-01 15:07:59,47.34859662676712,8.04981402682095,2.23,1.0,1.00000000000001,2.192000000000001,0,1622527679
20673,158982,147,29895811.0,2021-06-01 15:37:35,47.34855889698818,8.049835375163761,2.2,1.0,1.00000000000001,2.2060000000000013,0,1622529455
20674,158983,147,29900487.0,2021-06-01 17:39:31,47.34863402418512,8.049792813410594,2.16,1.0,1.00000000000001,2.218000000000001,0,1622532451
20675,158984,147,29904902.0,2021-06-01 18:07:38,47.34856053817938,8.049834292315504,2.2,0.8,0.96000000000001,2.2180000000000013,0,1622531978
20676,158985,147,29909343.0,2021-06-01 20:07:12,47.348626216476404,8.049797169375891,2.13,1.0,0.96000000000001,2.184000000000001,0,1622534832
